Designator,Mid X,Mid Y,Layer,Rotation,Comment
C1644,89.2,80.4,Top,270,0603_0.1uF
C1645,91.0,80.4,Top,90,0603_0.1uF
C1646,92.8,80.4,Top,90,0603_0.1uF
C1647,94.6,80.4,Top,180,0603_0.1uF
C1648,96.4,80.4,Top,180,0603_0.1uF
C1649,98.2,80.4,Top,90,0603_0.1uF
C1650,10.0,82.6,Top,90,0603_0.1uF
C1651,11.8,82.6,Top,270,0603_0.1uF
C1652,13.6,82.6,Top,270,0603_0.1uF
C1653,15.4,82.6,Top,270,0603_0.1uF
C1654,17.2,82.6,Top,180,0603_0.1uF
C1655,19.0,82.6,Top,270,0603_0.1uF
C1656,20.8,82.6,Top,0,0603_0.1uF
C1657,22.6,82.6,Top,0,0603_0.1uF
C1658,24.4,82.6,Top,270,0603_0.1uF
C1659,26.2,82.6,Top,270,0603_0.1uF
C1660,28.0,82.6,Top,90,0603_0.1uF
C1661,29.8,82.6,Top,90,0603_0.1uF
C1662,31.6,82.6,Top,180,0603_0.1uF
C1663,33.4,82.6,Top,0,0603_0.1uF
C1664,35.2,82.6,Top,0,0603_0.1uF
C1665,37.0,82.6,Top,180,0603_0.1uF
C1666,38.8,82.6,Top,270,0603_0.1uF
C1667,40.6,82.6,Top,270,0603_0.1uF
C1668,42.4,82.6,Top,180,0603_0.1uF
C1669,44.2,82.6,Top,0,0603_0.1uF
C1670,46.0,82.6,Top,0,0603_0.1uF
C1671,47.8,82.6,Top,270,0603_0.1uF
C1672,49.6,82.6,Top,90,0603_0.1uF
C1673,51.4,82.6,Top,180,0603_0.1uF
C1674,53.2,82.6,Top,180,0603_0.1uF
C1675,55.0,82.6,Top,270,0603_0.1uF
C1676,56.8,82.6,Top,180,0603_0.1uF
C1677,58.6,82.6,Top,0,0603_0.1uF
C1678,60.4,82.6,Top,270,0603_0.1uF
C1679,62.2,82.6,Top,0,0603_0.1uF
C1680,64.0,82.6,Top,90,0603_0.1uF
C1681,65.8,82.6,Top,180,0603_0.1uF
C1682,67.6,82.6,Top,180,0603_0.1uF
C1683,69.4,82.6,Top,0,0603_0.1uF
C1684,71.2,82.6,Top,270,0603_0.1uF
C1685,73.0,82.6,Top,270,0603_0.1uF
C1686,74.8,82.6,Top,180,0603_0.1uF
C1687,76.6,82.6,Top,0,0603_0.1uF
C1688,78.4,82.6,Top,90,0603_0.1uF
C1689,80.2,82.6,Top,0,0603_0.1uF
C1690,82.0,82.6,Top,270,0603_0.1uF
C1691,83.8,82.6,Top,180,0603_0.1uF
C1692,85.6,82.6,Top,180,0603_0.1uF
C1693,87.4,82.6,Top,180,0603_0.1uF
C1694,89.2,82.6,Top,90,0603_0.1uF
C1695,91.0,82.6,Top,90,0603_0.1uF
C1696,92.8,82.6,Top,270,0603_0.1uF
C1697,94.6,82.6,Top,0,0603_0.1uF
C1698,96.4,82.6,Top,0,0603_0.1uF
C1699,98.2,82.6,Top,0,0603_0.1uF
C1700,10.0,84.8,Top,90,0603_0.1uF
C1701,11.8,84.8,Top,180,0603_0.1uF
C1702,13.6,84.8,Top,270,0603_0.1uF
C1703,15.4,84.8,Top,270,0603_0.1uF
C1704,17.2,84.8,Top,90,0603_0.1uF
C1705,19.0,84.8,Top,90,0603_0.1uF
C1706,20.8,84.8,Top,180,0603_0.1uF
C1707,22.6,84.8,Top,180,0603_0.1uF
C1708,24.4,84.8,Top,90,0603_0.1uF
C1709,26.2,84.8,Top,270,0603_0.1uF
C1710,28.0,84.8,Top,180,0603_0.1uF
C1711,29.8,84.8,Top,180,0603_0.1uF
C1712,31.6,84.8,Top,270,0603_0.1uF
C1713,33.4,84.8,Top,180,0603_0.1uF
C1714,35.2,84.8,Top,270,0603_0.1uF
C1715,37.0,84.8,Top,0,0603_0.1uF
C1716,38.8,84.8,Top,180,0603_0.1uF
C1717,40.6,84.8,Top,180,0603_0.1uF
C1718,42.4,84.8,Top,0,0603_0.1uF
C1719,44.2,84.8,Top,270,0603_0.1uF
C1720,46.0,84.8,Top,180,0603_0.1uF
C1721,47.8,84.8,Top,0,0603_0.1uF
C1722,49.6,84.8,Top,270,0603_0.1uF
C1723,51.4,84.8,Top,180,0603_0.1uF
C1724,53.2,84.8,Top,90,0603_0.1uF
C1725,55.0,84.8,Top,0,0603_0.1uF
C1726,56.8,84.8,Top,270,0603_0.1uF
C1727,58.6,84.8,Top,90,0603_0.1uF
C1728,60.4,84.8,Top,270,0603_0.1uF
C1729,62.2,84.8,Top,90,0603_0.1uF
C1730,64.0,84.8,Top,90,0603_0.1uF
C1731,65.8,84.8,Top,0,0603_0.1uF
C1732,67.6,84.8,Top,0,0603_0.1uF
C1733,69.4,84.8,Top,90,0603_0.1uF
C1734,71.2,84.8,Top,0,0603_0.1uF
C1735,73.0,84.8,Top,270,0603_0.1uF
C1736,74.8,84.8,Top,180,0603_0.1uF
C1737,76.6,84.8,Top,270,0603_0.1uF
C1738,78.4,84.8,Top,90,0603_0.1uF
C1739,80.2,84.8,Top,270,0603_0.1uF
C1740,82.0,84.8,Top,90,0603_0.1uF
C1741,83.8,84.8,Top,270,0603_0.1uF
C1742,85.6,84.8,Top,270,0603_0.1uF
C1743,87.4,84.8,Top,0,0603_0.1uF
C1744,89.2,84.8,Top,90,0603_0.1uF
C1745,91.0,84.8,Top,90,0603_0.1uF
C1746,92.8,84.8,Top,180,0603_0.1uF
C1747,94.6,84.8,Top,270,0603_0.1uF
C1748,96.4,84.8,Top,270,0603_0.1uF
C1749,98.2,84.8,Top,180,0603_0.1uF
C1750,10.0,87.0,Top,90,0603_0.1uF
C1751,11.8,87.0,Top,270,0603_0.1uF
C1752,13.6,87.0,Top,180,0603_0.1uF
C1753,15.4,87.0,Top,180,0603_0.1uF
C1754,17.2,87.0,Top,180,0603_0.1uF
C1755,19.0,87.0,Top,270,0603_0.1uF
C1756,20.8,87.0,Top,90,0603_0.1uF
C1757,22.6,87.0,Top,90,0603_0.1uF
C1758,24.4,87.0,Top,180,0603_0.1uF
C1759,26.2,87.0,Top,180,0603_0.1uF
C1760,28.0,87.0,Top,90,0603_0.1uF
C1761,29.8,87.0,Top,180,0603_0.1uF
C1762,31.6,87.0,Top,180,0603_0.1uF
C1763,33.4,87.0,Top,90,0603_0.1uF
C1764,35.2,87.0,Top,270,0603_0.1uF
C1765,37.0,87.0,Top,180,0603_0.1uF
C1766,38.8,87.0,Top,270,0603_0.1uF
C1767,40.6,87.0,Top,180,0603_0.1uF
C1768,42.4,87.0,Top,180,0603_0.1uF
C1769,44.2,87.0,Top,180,0603_0.1uF
C1770,46.0,87.0,Top,0,0603_0.1uF
C1771,47.8,87.0,Top,270,0603_0.1uF
C1772,49.6,87.0,Top,270,0603_0.1uF
C1773,51.4,87.0,Top,180,0603_0.1uF
C1774,53.2,87.0,Top,90,0603_0.1uF
C1775,55.0,87.0,Top,180,0603_0.1uF
C1776,56.8,87.0,Top,0,0603_0.1uF
C1777,58.6,87.0,Top,180,0603_0.1uF
C1778,60.4,87.0,Top,0,0603_0.1uF
C1779,62.2,87.0,Top,180,0603_0.1uF
C1780,64.0,87.0,Top,270,0603_0.1uF
C1781,65.8,87.0,Top,180,0603_0.1uF
C1782,67.6,87.0,Top,270,0603_0.1uF
C1783,69.4,87.0,Top,90,0603_0.1uF
C1784,71.2,87.0,Top,90,0603_0.1uF
C1785,73.0,87.0,Top,180,0603_0.1uF
C1786,74.8,87.0,Top,180,0603_0.1uF
C1787,76.6,87.0,Top,90,0603_0.1uF
C1788,78.4,87.0,Top,0,0603_0.1uF
C1789,80.2,87.0,Top,90,0603_0.1uF
C1790,82.0,87.0,Top,90,0603_0.1uF
C1791,83.8,87.0,Top,0,0603_0.1uF
C1792,85.6,87.0,Top,90,0603_0.1uF
C1793,87.4,87.0,Top,90,0603_0.1uF
C1794,89.2,87.0,Top,0,0603_0.1uF
C1795,91.0,87.0,Top,0,0603_0.1uF
C1796,92.8,87.0,Top,270,0603_0.1uF
C1797,94.6,87.0,Top,180,0603_0.1uF
C1798,96.4,87.0,Top,270,0603_0.1uF
C1799,98.2,87.0,Top,0,0603_0.1uF
C1800,10.0,89.2,Top,90,0603_0.1uF
C1801,11.8,89.2,Top,0,0603_0.1uF
C1802,13.6,89.2,Top,90,0603_0.1uF
C1803,15.4,89.2,Top,270,0603_0.1uF
C1804,17.2,89.2,Top,270,0603_0.1uF
C1805,19.0,89.2,Top,270,0603_0.1uF
C1806,20.8,89.2,Top,90,0603_0.1uF
C1807,22.6,89.2,Top,180,0603_0.1uF
C1808,24.4,89.2,Top,180,0603_0.1uF
C1809,26.2,89.2,Top,180,0603_0.1uF
C1810,28.0,89.2,Top,0,0603_0.1uF
C1811,29.8,89.2,Top,0,0603_0.1uF
C1812,31.6,89.2,Top,90,0603_0.1uF
C1813,33.4,89.2,Top,0,0603_0.1uF
C1814,35.2,89.2,Top,90,0603_0.1uF
C1815,37.0,89.2,Top,270,0603_0.1uF
C1816,38.8,89.2,Top,90,0603_0.1uF
C1817,40.6,89.2,Top,0,0603_0.1uF
C1818,42.4,89.2,Top,270,0603_0.1uF
C1819,44.2,89.2,Top,270,0603_0.1uF
C1820,46.0,89.2,Top,90,0603_0.1uF
C1821,47.8,89.2,Top,180,0603_0.1uF
C1822,49.6,89.2,Top,0,0603_0.1uF
C1823,51.4,89.2,Top,0,0603_0.1uF
C1824,53.2,89.2,Top,180,0603_0.1uF
C1825,55.0,89.2,Top,0,0603_0.1uF
C1826,56.8,89.2,Top,180,0603_0.1uF
C1827,58.6,89.2,Top,180,0603_0.1uF
C1828,60.4,89.2,Top,270,0603_0.1uF
C1829,62.2,89.2,Top,270,0603_0.1uF
C1830,64.0,89.2,Top,90,0603_0.1uF
C1831,65.8,89.2,Top,270,0603_0.1uF
C1832,67.6,89.2,Top,180,0603_0.1uF
C1833,69.4,89.2,Top,90,0603_0.1uF
C1834,71.2,89.2,Top,0,0603_0.1uF
C1835,73.0,89.2,Top,180,0603_0.1uF
C1836,74.8,89.2,Top,90,0603_0.1uF
C1837,76.6,89.2,Top,270,0603_0.1uF
C1838,78.4,89.2,Top,180,0603_0.1uF
C1839,80.2,89.2,Top,90,0603_0.1uF
C1840,82.0,89.2,Top,0,0603_0.1uF
C1841,83.8,89.2,Top,180,0603_0.1uF
C1842,85.6,89.2,Top,180,0603_0.1uF
C1843,87.4,89.2,Top,90,0603_0.1uF
C1844,89.2,89.2,Top,90,0603_0.1uF
C1845,91.0,89.2,Top,270,0603_0.1uF
C1846,92.8,89.2,Top,270,0603_0.1uF
C1847,94.6,89.2,Top,180,0603_0.1uF
C1848,96.4,89.2,Top,0,0603_0.1uF
C1849,98.2,89.2,Top,270,0603_0.1uF
C1850,10.0,91.4,Top,0,0603_0.1uF
C1851,11.8,91.4,Top,90,0603_0.1uF
C1852,13.6,91.4,Top,90,0603_0.1uF
C1853,15.4,91.4,Top,270,0603_0.1uF
C1854,17.2,91.4,Top,180,0603_0.1uF
C1855,19.0,91.4,Top,90,0603_0.1uF
C1856,20.8,91.4,Top,0,0603_0.1uF
C1857,22.6,91.4,Top,180,0603_0.1uF
C1858,24.4,91.4,Top,270,0603_0.1uF
C1859,26.2,91.4,Top,90,0603_0.1uF
C1860,28.0,91.4,Top,270,0603_0.1uF
C1861,29.8,91.4,Top,180,0603_0.1uF
C1862,31.6,91.4,Top,180,0603_0.1uF
C1863,33.4,91.4,Top,180,0603_0.1uF
C1864,35.2,91.4,Top,0,0603_0.1uF
C1865,37.0,91.4,Top,180,0603_0.1uF
C1866,38.8,91.4,Top,180,0603_0.1uF
C1867,40.6,91.4,Top,90,0603_0.1uF
C1868,42.4,91.4,Top,0,0603_0.1uF
C1869,44.2,91.4,Top,0,0603_0.1uF
C1870,46.0,91.4,Top,270,0603_0.1uF
C1871,47.8,91.4,Top,180,0603_0.1uF
C1872,49.6,91.4,Top,90,0603_0.1uF
C1873,51.4,91.4,Top,270,0603_0.1uF
C1874,53.2,91.4,Top,180,0603_0.1uF
C1875,55.0,91.4,Top,0,0603_0.1uF
C1876,56.8,91.4,Top,180,0603_0.1uF
C1877,58.6,91.4,Top,180,0603_0.1uF
C1878,60.4,91.4,Top,90,0603_0.1uF
C1879,62.2,91.4,Top,90,0603_0.1uF
C1880,64.0,91.4,Top,90,0603_0.1uF
C1881,65.8,91.4,Top,270,0603_0.1uF
C1882,67.6,91.4,Top,90,0603_0.1uF
C1883,69.4,91.4,Top,270,0603_0.1uF
C1884,71.2,91.4,Top,180,0603_0.1uF
C1885,73.0,91.4,Top,270,0603_0.1uF
C1886,74.8,91.4,Top,270,0603_0.1uF
C1887,76.6,91.4,Top,90,0603_0.1uF
C1888,78.4,91.4,Top,90,0603_0.1uF
C1889,80.2,91.4,Top,0,0603_0.1uF
C1890,82.0,91.4,Top,270,0603_0.1uF
C1891,83.8,91.4,Top,180,0603_0.1uF
C1892,85.6,91.4,Top,0,0603_0.1uF
C1893,87.4,91.4,Top,0,0603_0.1uF
C1894,89.2,91.4,Top,0,0603_0.1uF
C1895,91.0,91.4,Top,90,0603_0.1uF
C1896,92.8,91.4,Top,90,0603_0.1uF
C1897,94.6,91.4,Top,90,0603_0.1uF
C1898,96.4,91.4,Top,180,0603_0.1uF
C1899,98.2,91.4,Top,270,0603_0.1uF
C1900,10.0,93.6,Top,0,0603_0.1uF
C1901,11.8,93.6,Top,90,0603_0.1uF
C1902,13.6,93.6,Top,270,0603_0.1uF
C1903,15.4,93.6,Top,0,0603_0.1uF
C1904,17.2,93.6,Top,270,0603_0.1uF
C1905,19.0,93.6,Top,0,0603_0.1uF
C1906,20.8,93.6,Top,270,0603_0.1uF
C1907,22.6,93.6,Top,90,0603_0.1uF
C1908,24.4,93.6,Top,270,0603_0.1uF
C1909,26.2,93.6,Top,270,0603_0.1uF
C1910,28.0,93.6,Top,0,0603_0.1uF
C1911,29.8,93.6,Top,270,0603_0.1uF
C1912,31.6,93.6,Top,180,0603_0.1uF
C1913,33.4,93.6,Top,0,0603_0.1uF
C1914,35.2,93.6,Top,270,0603_0.1uF
C1915,37.0,93.6,Top,180,0603_0.1uF
C1916,38.8,93.6,Top,0,0603_0.1uF
C1917,40.6,93.6,Top,90,0603_0.1uF
C1918,42.4,93.6,Top,0,0603_0.1uF
C1919,44.2,93.6,Top,0,0603_0.1uF
C1920,46.0,93.6,Top,270,0603_0.1uF
C1921,47.8,93.6,Top,180,0603_0.1uF
C1922,49.6,93.6,Top,0,0603_0.1uF
C1923,51.4,93.6,Top,0,0603_0.1uF
C1924,53.2,93.6,Top,0,0603_0.1uF
C1925,55.0,93.6,Top,270,0603_0.1uF
C1926,56.8,93.6,Top,0,0603_0.1uF
C1927,58.6,93.6,Top,180,0603_0.1uF
C1928,60.4,93.6,Top,270,0603_0.1uF
C1929,62.2,93.6,Top,90,0603_0.1uF
C1930,64.0,93.6,Top,90,0603_0.1uF
C1931,65.8,93.6,Top,270,0603_0.1uF
C1932,67.6,93.6,Top,180,0603_0.1uF
C1933,69.4,93.6,Top,270,0603_0.1uF
C1934,71.2,93.6,Top,270,0603_0.1uF
C1935,73.0,93.6,Top,270,0603_0.1uF
C1936,74.8,93.6,Top,270,0603_0.1uF
C1937,76.6,93.6,Top,0,0603_0.1uF
C1938,78.4,93.6,Top,90,0603_0.1uF
C1939,80.2,93.6,Top,180,0603_0.1uF
C1940,82.0,93.6,Top,0,0603_0.1uF
C1941,83.8,93.6,Top,90,0603_0.1uF
C1942,85.6,93.6,Top,270,0603_0.1uF
C1943,87.4,93.6,Top,90,0603_0.1uF
C1944,89.2,93.6,Top,90,0603_0.1uF
C1945,91.0,93.6,Top,0,0603_0.1uF
C1946,92.8,93.6,Top,0,0603_0.1uF
C1947,94.6,93.6,Top,180,0603_0.1uF
C1948,96.4,93.6,Top,270,0603_0.1uF
C1949,98.2,93.6,Top,270,0603_0.1uF
C1950,10.0,95.8,Top,270,0603_0.1uF
C1951,11.8,95.8,Top,90,0603_0.1uF
C1952,13.6,95.8,Top,90,0603_0.1uF
C1953,15.4,95.8,Top,270,0603_0.1uF
C1954,17.2,95.8,Top,180,0603_0.1uF
C1955,19.0,95.8,Top,90,0603_0.1uF
C1956,20.8,95.8,Top,180,0603_0.1uF
C1957,22.6,95.8,Top,90,0603_0.1uF
C1958,24.4,95.8,Top,0,0603_0.1uF
C1959,26.2,95.8,Top,0,0603_0.1uF
C1960,28.0,95.8,Top,270,0603_0.1uF
C1961,29.8,95.8,Top,0,0603_0.1uF
C1962,31.6,95.8,Top,90,0603_0.1uF
C1963,33.4,95.8,Top,90,0603_0.1uF
C1964,35.2,95.8,Top,0,0603_0.1uF
C1965,37.0,95.8,Top,0,0603_0.1uF
C1966,38.8,95.8,Top,0,0603_0.1uF
C1967,40.6,95.8,Top,270,0603_0.1uF
C1968,42.4,95.8,Top,0,0603_0.1uF
C1969,44.2,95.8,Top,90,0603_0.1uF
C1970,46.0,95.8,Top,0,0603_0.1uF
C1971,47.8,95.8,Top,270,0603_0.1uF
C1972,49.6,95.8,Top,270,0603_0.1uF
C1973,51.4,95.8,Top,90,0603_0.1uF
C1974,53.2,95.8,Top,90,0603_0.1uF
C1975,55.0,95.8,Top,0,0603_0.1uF
C1976,56.8,95.8,Top,90,0603_0.1uF
C1977,58.6,95.8,Top,180,0603_0.1uF
C1978,60.4,95.8,Top,90,0603_0.1uF
C1979,62.2,95.8,Top,180,0603_0.1uF
C1980,64.0,95.8,Top,180,0603_0.1uF
C1981,65.8,95.8,Top,90,0603_0.1uF
C1982,67.6,95.8,Top,180,0603_0.1uF
C1983,69.4,95.8,Top,90,0603_0.1uF
C1984,71.2,95.8,Top,90,0603_0.1uF
C1985,73.0,95.8,Top,270,0603_0.1uF
C1986,74.8,95.8,Top,180,0603_0.1uF
C1987,76.6,95.8,Top,180,0603_0.1uF
C1988,78.4,95.8,Top,0,0603_0.1uF
C1989,80.2,95.8,Top,90,0603_0.1uF
C1990,82.0,95.8,Top,270,0603_0.1uF
C1991,83.8,95.8,Top,270,0603_0.1uF
C1992,85.6,95.8,Top,0,0603_0.1uF
C1993,87.4,95.8,Top,180,0603_0.1uF
C1994,89.2,95.8,Top,270,0603_0.1uF
C1995,91.0,95.8,Top,180,0603_0.1uF
C1996,92.8,95.8,Top,270,0603_0.1uF
C1997,94.6,95.8,Top,270,0603_0.1uF
C1998,96.4,95.8,Top,90,0603_0.1uF
C1999,98.2,95.8,Top,180,0603_0.1uF
C2000,10.0,98.0,Top,270,0603_0.1uF
C2001,11.8,98.0,Top,90,0603_0.1uF
C2002,13.6,98.0,Top,270,0603_0.1uF
C2003,15.4,98.0,Top,90,0603_0.1uF
C2004,17.2,98.0,Top,90,0603_0.1uF
C2005,19.0,98.0,Top,180,0603_0.1uF
C2006,20.8,98.0,Top,90,0603_0.1uF
C2007,22.6,98.0,Top,270,0603_0.1uF
C2008,24.4,98.0,Top,0,0603_0.1uF
C2009,26.2,98.0,Top,270,0603_0.1uF
C2010,28.0,98.0,Top,270,0603_0.1uF
C2011,29.8,98.0,Top,90,0603_0.1uF
C2012,31.6,98.0,Top,270,0603_0.1uF
C2013,33.4,98.0,Top,90,0603_0.1uF
C2014,35.2,98.0,Top,180,0603_0.1uF
C2015,37.0,98.0,Top,90,0603_0.1uF
C2016,38.8,98.0,Top,180,0603_0.1uF
C2017,40.6,98.0,Top,0,0603_0.1uF
C2018,42.4,98.0,Top,270,0603_0.1uF
C2019,44.2,98.0,Top,180,0603_0.1uF
C2020,46.0,98.0,Top,0,0603_0.1uF
C2021,47.8,98.0,Top,90,0603_0.1uF
C2022,49.6,98.0,Top,0,0603_0.1uF
C2023,51.4,98.0,Top,180,0603_0.1uF
C2024,53.2,98.0,Top,270,0603_0.1uF
C2025,55.0,98.0,Top,0,0603_0.1uF
C2026,56.8,98.0,Top,0,0603_0.1uF
C2027,58.6,98.0,Top,90,0603_0.1uF
C2028,60.4,98.0,Top,90,0603_0.1uF
C2029,62.2,98.0,Top,270,0603_0.1uF
C2030,64.0,98.0,Top,90,0603_0.1uF
C2031,65.8,98.0,Top,180,0603_0.1uF
C2032,67.6,98.0,Top,180,0603_0.1uF
C2033,69.4,98.0,Top,0,0603_0.1uF
C2034,71.2,98.0,Top,90,0603_0.1uF
C2035,73.0,98.0,Top,90,0603_0.1uF
C2036,74.8,98.0,Top,0,0603_0.1uF
C2037,76.6,98.0,Top,270,0603_0.1uF
C2038,78.4,98.0,Top,90,0603_0.1uF
C2039,80.2,98.0,Top,90,0603_0.1uF
C2040,82.0,98.0,Top,270,0603_0.1uF
C2041,83.8,98.0,Top,90,0603_0.1uF
C2042,85.6,98.0,Top,180,0603_0.1uF
C2043,87.4,98.0,Top,180,0603_0.1uF
C2044,89.2,98.0,Top,270,0603_0.1uF
C2045,91.0,98.0,Top,270,0603_0.1uF
C2046,92.8,98.0,Top,180,0603_0.1uF
C2047,94.6,98.0,Top,180,0603_0.1uF
C2048,96.4,98.0,Top,180,0603_0.1uF
C2049,98.2,98.0,Top,180,0603_0.1uF
C2050,10.0,100.2,Top,270,0603_0.1uF
C2051,11.8,100.2,Top,270,0603_0.1uF
C2052,13.6,100.2,Top,0,0603_0.1uF
C2053,15.4,100.2,Top,270,0603_0.1uF
C2054,17.2,100.2,Top,180,0603_0.1uF
C2055,19.0,100.2,Top,90,0603_0.1uF
C2056,20.8,100.2,Top,180,0603_0.1uF
C2057,22.6,100.2,Top,180,0603_0.1uF
C2058,24.4,100.2,Top,270,0603_0.1uF
C2059,26.2,100.2,Top,0,0603_0.1uF
C2060,28.0,100.2,Top,90,0603_0.1uF
C2061,29.8,100.2,Top,90,0603_0.1uF
C2062,31.6,100.2,Top,0,0603_0.1uF
C2063,33.4,100.2,Top,180,0603_0.1uF
C2064,35.2,100.2,Top,270,0603_0.1uF
C2065,37.0,100.2,Top,180,0603_0.1uF
C2066,38.8,100.2,Top,90,0603_0.1uF
C2067,40.6,100.2,Top,90,0603_0.1uF
C2068,42.4,100.2,Top,180,0603_0.1uF
C2069,44.2,100.2,Top,90,0603_0.1uF
C2070,46.0,100.2,Top,270,0603_0.1uF
C2071,47.8,100.2,Top,90,0603_0.1uF
C2072,49.6,100.2,Top,270,0603_0.1uF
C2073,51.4,100.2,Top,180,0603_0.1uF
C2074,53.2,100.2,Top,180,0603_0.1uF
C2075,55.0,100.2,Top,270,0603_0.1uF
C2076,56.8,100.2,Top,270,0603_0.1uF
C2077,58.6,100.2,Top,270,0603_0.1uF
C2078,60.4,100.2,Top,90,0603_0.1uF
C2079,62.2,100.2,Top,180,0603_0.1uF
C2080,64.0,100.2,Top,90,0603_0.1uF
C2081,65.8,100.2,Top,90,0603_0.1uF
C2082,67.6,100.2,Top,270,0603_0.1uF
C2083,69.4,100.2,Top,90,0603_0.1uF
C2084,71.2,100.2,Top,0,0603_0.1uF
C2085,73.0,100.2,Top,0,0603_0.1uF
C2086,74.8,100.2,Top,0,0603_0.1uF
C2087,76.6,100.2,Top,0,0603_0.1uF
C2088,78.4,100.2,Top,0,0603_0.1uF
C2089,80.2,100.2,Top,270,0603_0.1uF
C2090,82.0,100.2,Top,90,0603_0.1uF
C2091,83.8,100.2,Top,90,0603_0.1uF
C2092,85.6,100.2,Top,0,0603_0.1uF
C2093,87.4,100.2,Top,90,0603_0.1uF
C2094,89.2,100.2,Top,0,0603_0.1uF
